underlying_name,current_datetime,current_pnl,strategy_pnl,brokerage_pnl,max_pnl,trailing_pnl,current_ltp,expiry_datetime,current_position,straddle_strike,strangle_strike_low,position_entry_ltp,is_hedged,is_closed,is_expiry_day,candle_t_2_start,candle_t_2_end,candle_t_2_open,candle_t_2_close,candle_t_1_start,candle_t_1_end,candle_t_1_open,candle_t_1_close
NIFTY,2021-05-17 11:43:49.124283,-2325.08,-2325.0,-0.08,349.98,-2675.06,14807.6,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:30:00,2021-05-17 11:35:00,14815.95,14809.3,2021-05-17 11:35:00,2021-05-17 11:40:00,14816.05,14815.25
NIFTY,2021-05-17 11:45:29.431845,-2200.08,-2200.0,-0.08,349.98,-2550.06,14810.6,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:35:00,2021-05-17 11:40:00,14816.05,14815.25,2021-05-17 11:40:00,2021-05-17 11:45:00,14812.15,14807.6
NIFTY,2021-05-17 11:47:09.744078,-2125.08,-2125.0,-0.08,349.98,-2475.06,14817.8,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:35:00,2021-05-17 11:40:00,14816.05,14815.25,2021-05-17 11:40:00,2021-05-17 11:45:00,14812.15,14807.6
NIFTY,2021-05-17 11:48:50.046658,-2900.08,-2900.0,-0.08,349.98,-3250.06,14821.2,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:35:00,2021-05-17 11:40:00,14816.05,14815.25,2021-05-17 11:40:00,2021-05-17 11:45:00,14812.15,14807.6
NIFTY,2021-05-17 11:50:30.360176,-3700.08,-3700.0,-0.08,349.98,-4050.06,14825.4,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:40:00,2021-05-17 11:45:00,14812.15,14807.6,2021-05-17 11:45:00,2021-05-17 11:50:00,14810.6,14821.2
NIFTY,2021-05-17 11:52:10.654456,-4325.08,-4325.0,-0.08,349.98,-4675.0599999999995,14823.4,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:40:00,2021-05-17 11:45:00,14812.15,14807.6,2021-05-17 11:45:00,2021-05-17 11:50:00,14810.6,14821.2
NIFTY,2021-05-17 11:53:50.958736,-4175.08,-4175.0,-0.08,349.98,-4525.0599999999995,14826.55,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:40:00,2021-05-17 11:45:00,14812.15,14807.6,2021-05-17 11:45:00,2021-05-17 11:50:00,14810.6,14821.2
NIFTY,2021-05-17 11:55:31.276270,-4225.08,-4225.0,-0.08,349.98,-4575.0599999999995,14826.15,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:45:00,2021-05-17 11:50:00,14810.6,14821.2,2021-05-17 11:50:00,2021-05-17 11:55:00,14825.4,14826.55
NIFTY,2021-05-17 11:57:11.582046,-4050.08,-4050.0,-0.08,349.98,-4400.0599999999995,14824.65,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:45:00,2021-05-17 11:50:00,14810.6,14821.2,2021-05-17 11:50:00,2021-05-17 11:55:00,14825.4,14826.55
NIFTY,2021-05-17 11:58:51.906892,-3625.08,-3625.0,-0.08,349.98,-3975.06,14821.95,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:45:00,2021-05-17 11:50:00,14810.6,14821.2,2021-05-17 11:50:00,2021-05-17 11:55:00,14825.4,14826.55
NIFTY,2021-05-17 12:00:32.221729,-2750.08,-2750.0,-0.08,349.98,-3100.06,14819.8,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:50:00,2021-05-17 11:55:00,14825.4,14826.55,2021-05-17 11:55:00,2021-05-17 12:00:00,14826.15,14821.95
NIFTY,2021-05-17 12:02:12.536689,-3550.08,-3550.0,-0.08,349.98,-3900.06,14821.75,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:50:00,2021-05-17 11:55:00,14825.4,14826.55,2021-05-17 11:55:00,2021-05-17 12:00:00,14826.15,14821.95
NIFTY,2021-05-17 12:03:52.831674,-3050.08,-3050.0,-0.08,349.98,-3400.06,14821.35,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:50:00,2021-05-17 11:55:00,14825.4,14826.55,2021-05-17 11:55:00,2021-05-17 12:00:00,14826.15,14821.95
NIFTY,2021-05-17 12:05:33.146518,-3250.08,-3250.0,-0.08,349.98,-3600.06,14823.9,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:55:00,2021-05-17 12:00:00,14826.15,14821.95,2021-05-17 12:00:00,2021-05-17 12:05:00,14819.8,14821.35
NIFTY,2021-05-17 12:07:13.459174,-3425.08,-3425.0,-0.08,349.98,-3775.06,14824.4,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:55:00,2021-05-17 12:00:00,14826.15,14821.95,2021-05-17 12:00:00,2021-05-17 12:05:00,14819.8,14821.35
NIFTY,2021-05-17 12:08:53.753678,-3575.08,-3575.0,-0.08,349.98,-3925.06,14824.9,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 11:55:00,2021-05-17 12:00:00,14826.15,14821.95,2021-05-17 12:00:00,2021-05-17 12:05:00,14819.8,14821.35
NIFTY,2021-05-17 12:10:34.064377,-4300.08,-4300.0,-0.08,349.98,-4650.0599999999995,14834.75,2021-05-20 15:30:00,straddle,14800.0,,14809.5,True,False,False,2021-05-17 12:00:00,2021-05-17 12:05:00,14819.8,14821.35,2021-05-17 12:05:00,2021-05-17 12:10:00,14823.9,14824.9
NIFTY,2021-05-17 12:12:15.031523,-4525.1,-4525.0,-0.1,349.98,-4875.08,14832.55,2021-05-20 15:30:00,,,,,True,False,False,2021-05-17 12:00:00,2021-05-17 12:05:00,14819.8,14821.35,2021-05-17 12:05:00,2021-05-17 12:10:00,14823.9,14824.9
NIFTY,2021-05-17 12:13:55.332755,-4525.1,-4525.0,-0.1,349.98,-4875.08,14829.7,2021-05-20 15:30:00,,,,,True,False,False,2021-05-17 12:00:00,2021-05-17 12:05:00,14819.8,14821.35,2021-05-17 12:05:00,2021-05-17 12:10:00,14823.9,14824.9
NIFTY,2021-05-17 12:15:36.870543,-4800.12,-4800.0,-0.12,349.98,-5150.1,14824.65,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:05:00,2021-05-17 12:10:00,14823.9,14824.9,2021-05-17 12:10:00,2021-05-17 12:15:00,14834.75,14829.7
NIFTY,2021-05-17 12:17:17.176862,-4775.12,-4775.0,-0.12,349.98,-5125.1,14831.25,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:05:00,2021-05-17 12:10:00,14823.9,14824.9,2021-05-17 12:10:00,2021-05-17 12:15:00,14834.75,14829.7
NIFTY,2021-05-17 12:18:57.498775,-5450.12,-5450.0,-0.12,349.98,-5800.1,14834.4,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:05:00,2021-05-17 12:10:00,14823.9,14824.9,2021-05-17 12:10:00,2021-05-17 12:15:00,14834.75,14829.7
NIFTY,2021-05-17 12:20:37.798415,-6150.12,-6150.0,-0.12,349.98,-6500.1,14838.7,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:10:00,2021-05-17 12:15:00,14834.75,14829.7,2021-05-17 12:15:00,2021-05-17 12:20:00,14824.65,14834.4
NIFTY,2021-05-17 12:22:18.108559,-5400.12,-5400.0,-0.12,349.98,-5750.1,14831.75,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:10:00,2021-05-17 12:15:00,14834.75,14829.7,2021-05-17 12:15:00,2021-05-17 12:20:00,14824.65,14834.4
NIFTY,2021-05-17 12:23:58.411096,-5450.12,-5450.0,-0.12,349.98,-5800.1,14831.05,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:10:00,2021-05-17 12:15:00,14834.75,14829.7,2021-05-17 12:15:00,2021-05-17 12:20:00,14824.65,14834.4
NIFTY,2021-05-17 12:25:38.709152,-5975.12,-5975.0,-0.12,349.98,-6325.1,14836.85,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:15:00,2021-05-17 12:20:00,14824.65,14834.4,2021-05-17 12:20:00,2021-05-17 12:25:00,14838.7,14831.05
NIFTY,2021-05-17 12:27:19.027807,-6425.12,-6425.0,-0.12,349.98,-6775.1,14842.8,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:15:00,2021-05-17 12:20:00,14824.65,14834.4,2021-05-17 12:20:00,2021-05-17 12:25:00,14838.7,14831.05
NIFTY,2021-05-17 12:28:59.353031,-6175.12,-6175.0,-0.12,349.98,-6525.1,14847.3,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:15:00,2021-05-17 12:20:00,14824.65,14834.4,2021-05-17 12:20:00,2021-05-17 12:25:00,14838.7,14831.05
NIFTY,2021-05-17 12:30:39.646650,-5375.12,-5375.0,-0.12,349.98,-5725.1,14840.95,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:20:00,2021-05-17 12:25:00,14838.7,14831.05,2021-05-17 12:25:00,2021-05-17 12:30:00,14836.85,14847.3
NIFTY,2021-05-17 12:32:19.966048,-6900.12,-6900.0,-0.12,349.98,-7250.1,14850.5,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:20:00,2021-05-17 12:25:00,14838.7,14831.05,2021-05-17 12:25:00,2021-05-17 12:30:00,14836.85,14847.3
NIFTY,2021-05-17 12:34:00.277634,-7425.12,-7425.0,-0.12,349.98,-7775.1,14852.05,2021-05-20 15:30:00,strangle,,14850.0,14829.7,True,False,False,2021-05-17 12:20:00,2021-05-17 12:25:00,14838.7,14831.05,2021-05-17 12:25:00,2021-05-17 12:30:00,14836.85,14847.3
NIFTY,2021-05-17 12:35:41.263243,-7500.14,-7500.0,-0.14,349.98,-7850.120000000001,14849.3,2021-05-20 15:30:00,,,,,True,False,False,2021-05-17 12:25:00,2021-05-17 12:30:00,14836.85,14847.3,2021-05-17 12:30:00,2021-05-17 12:35:00,14840.95,14852.05
NIFTY,2021-05-17 12:37:22.795815,-7975.16,-7975.0,-0.16,349.98,-8325.14,14848.9,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:25:00,2021-05-17 12:30:00,14836.85,14847.3,2021-05-17 12:30:00,2021-05-17 12:35:00,14840.95,14852.05
NIFTY,2021-05-17 12:39:03.102214,-7775.16,-7775.0,-0.16,349.98,-8125.139999999999,14847.2,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:25:00,2021-05-17 12:30:00,14836.85,14847.3,2021-05-17 12:30:00,2021-05-17 12:35:00,14840.95,14852.05
NIFTY,2021-05-17 12:40:43.407777,-7150.16,-7150.0,-0.16,349.98,-7500.139999999999,14843.85,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:30:00,2021-05-17 12:35:00,14840.95,14852.05,2021-05-17 12:35:00,2021-05-17 12:40:00,14849.3,14847.2
NIFTY,2021-05-17 12:42:23.725119,-6975.16,-6975.0,-0.16,349.98,-7325.139999999999,14844.1,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:30:00,2021-05-17 12:35:00,14840.95,14852.05,2021-05-17 12:35:00,2021-05-17 12:40:00,14849.3,14847.2
NIFTY,2021-05-17 12:44:04.041852,-7050.16,-7050.0,-0.16,349.98,-7400.139999999999,14841.8,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:30:00,2021-05-17 12:35:00,14840.95,14852.05,2021-05-17 12:35:00,2021-05-17 12:40:00,14849.3,14847.2
NIFTY,2021-05-17 12:45:44.357367,-6825.16,-6825.0,-0.16,349.98,-7175.139999999999,14845.55,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:35:00,2021-05-17 12:40:00,14849.3,14847.2,2021-05-17 12:40:00,2021-05-17 12:45:00,14843.85,14841.8
NIFTY,2021-05-17 12:47:24.682286,-6250.16,-6250.0,-0.16,349.98,-6600.139999999999,14857.45,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:35:00,2021-05-17 12:40:00,14849.3,14847.2,2021-05-17 12:40:00,2021-05-17 12:45:00,14843.85,14841.8
NIFTY,2021-05-17 12:49:04.998120,-6325.16,-6325.0,-0.16,349.98,-6675.139999999999,14854.55,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:35:00,2021-05-17 12:40:00,14849.3,14847.2,2021-05-17 12:40:00,2021-05-17 12:45:00,14843.85,14841.8
NIFTY,2021-05-17 12:50:45.295270,-6900.16,-6900.0,-0.16,349.98,-7250.139999999999,14854.35,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:40:00,2021-05-17 12:45:00,14843.85,14841.8,2021-05-17 12:45:00,2021-05-17 12:50:00,14845.55,14854.55
NIFTY,2021-05-17 12:52:25.645096,-7150.16,-7150.0,-0.16,349.98,-7500.139999999999,14855.8,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:40:00,2021-05-17 12:45:00,14843.85,14841.8,2021-05-17 12:45:00,2021-05-17 12:50:00,14845.55,14854.55
NIFTY,2021-05-17 12:54:05.969687,-6650.16,-6650.0,-0.16,349.98,-7000.139999999999,14854.05,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:40:00,2021-05-17 12:45:00,14843.85,14841.8,2021-05-17 12:45:00,2021-05-17 12:50:00,14845.55,14854.55
NIFTY,2021-05-17 12:55:46.290119,-6525.16,-6525.0,-0.16,349.98,-6875.139999999999,14854.05,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:45:00,2021-05-17 12:50:00,14845.55,14854.55,2021-05-17 12:50:00,2021-05-17 12:55:00,14854.35,14854.05
NIFTY,2021-05-17 12:57:26.607532,-6475.16,-6475.0,-0.16,349.98,-6825.139999999999,14852.5,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:45:00,2021-05-17 12:50:00,14845.55,14854.55,2021-05-17 12:50:00,2021-05-17 12:55:00,14854.35,14854.05
NIFTY,2021-05-17 12:59:06.925135,-6375.16,-6375.0,-0.16,349.98,-6725.139999999999,14849.75,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:45:00,2021-05-17 12:50:00,14845.55,14854.55,2021-05-17 12:50:00,2021-05-17 12:55:00,14854.35,14854.05
NIFTY,2021-05-17 13:00:47.240023,-6475.16,-6475.0,-0.16,349.98,-6825.139999999999,14851.75,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:50:00,2021-05-17 12:55:00,14854.35,14854.05,2021-05-17 12:55:00,2021-05-17 13:00:00,14854.05,14849.75
NIFTY,2021-05-17 13:02:27.549518,-6475.16,-6475.0,-0.16,349.98,-6825.139999999999,14856.55,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:50:00,2021-05-17 12:55:00,14854.35,14854.05,2021-05-17 12:55:00,2021-05-17 13:00:00,14854.05,14849.75
NIFTY,2021-05-17 13:04:07.853709,-6775.16,-6775.0,-0.16,349.98,-7125.139999999999,14858.4,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:50:00,2021-05-17 12:55:00,14854.35,14854.05,2021-05-17 12:55:00,2021-05-17 13:00:00,14854.05,14849.75
NIFTY,2021-05-17 13:05:48.149021,-6875.16,-6875.0,-0.16,349.98,-7225.139999999999,14858.25,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:55:00,2021-05-17 13:00:00,14854.05,14849.75,2021-05-17 13:00:00,2021-05-17 13:05:00,14851.75,14858.4
NIFTY,2021-05-17 13:07:28.477714,-6575.16,-6575.0,-0.16,349.98,-6925.139999999999,14854.2,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:55:00,2021-05-17 13:00:00,14854.05,14849.75,2021-05-17 13:00:00,2021-05-17 13:05:00,14851.75,14858.4
NIFTY,2021-05-17 13:09:08.785326,-6150.16,-6150.0,-0.16,349.98,-6500.139999999999,14851.95,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 12:55:00,2021-05-17 13:00:00,14854.05,14849.75,2021-05-17 13:00:00,2021-05-17 13:05:00,14851.75,14858.4
NIFTY,2021-05-17 13:10:49.104958,-6650.16,-6650.0,-0.16,349.98,-7000.139999999999,14860.4,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:00:00,2021-05-17 13:05:00,14851.75,14858.4,2021-05-17 13:05:00,2021-05-17 13:10:00,14858.25,14851.95
NIFTY,2021-05-17 13:12:29.430554,-6575.16,-6575.0,-0.16,349.98,-6925.139999999999,14855.65,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:00:00,2021-05-17 13:05:00,14851.75,14858.4,2021-05-17 13:05:00,2021-05-17 13:10:00,14858.25,14851.95
NIFTY,2021-05-17 13:14:09.742054,-5725.16,-5725.0,-0.16,349.98,-6075.139999999999,14840.5,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:00:00,2021-05-17 13:05:00,14851.75,14858.4,2021-05-17 13:05:00,2021-05-17 13:10:00,14858.25,14851.95
NIFTY,2021-05-17 13:15:50.038830,-3925.16,-3925.0,-0.16,349.98,-4275.139999999999,14830.9,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:05:00,2021-05-17 13:10:00,14858.25,14851.95,2021-05-17 13:10:00,2021-05-17 13:15:00,14860.4,14840.5
NIFTY,2021-05-17 13:17:30.348548,-4375.16,-4375.0,-0.16,349.98,-4725.139999999999,14843.2,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:05:00,2021-05-17 13:10:00,14858.25,14851.95,2021-05-17 13:10:00,2021-05-17 13:15:00,14860.4,14840.5
NIFTY,2021-05-17 13:19:10.680608,-4525.16,-4525.0,-0.16,349.98,-4875.139999999999,14848.25,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:05:00,2021-05-17 13:10:00,14858.25,14851.95,2021-05-17 13:10:00,2021-05-17 13:15:00,14860.4,14840.5
NIFTY,2021-05-17 13:20:50.999632,-4950.16,-4950.0,-0.16,349.98,-5300.139999999999,14851.5,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:10:00,2021-05-17 13:15:00,14860.4,14840.5,2021-05-17 13:15:00,2021-05-17 13:20:00,14830.9,14848.25
NIFTY,2021-05-17 13:22:31.345110,-5250.16,-5250.0,-0.16,349.98,-5600.139999999999,14847.25,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:10:00,2021-05-17 13:15:00,14860.4,14840.5,2021-05-17 13:15:00,2021-05-17 13:20:00,14830.9,14848.25
NIFTY,2021-05-17 13:24:11.660754,-5325.16,-5325.0,-0.16,349.98,-5675.139999999999,14843.75,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:10:00,2021-05-17 13:15:00,14860.4,14840.5,2021-05-17 13:15:00,2021-05-17 13:20:00,14830.9,14848.25
NIFTY,2021-05-17 13:25:51.979207,-4975.16,-4975.0,-0.16,349.98,-5325.139999999999,14841.3,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:15:00,2021-05-17 13:20:00,14830.9,14848.25,2021-05-17 13:20:00,2021-05-17 13:25:00,14851.5,14843.75
NIFTY,2021-05-17 13:27:32.298920,-4925.16,-4925.0,-0.16,349.98,-5275.139999999999,14841.9,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:15:00,2021-05-17 13:20:00,14830.9,14848.25,2021-05-17 13:20:00,2021-05-17 13:25:00,14851.5,14843.75
NIFTY,2021-05-17 13:29:12.604669,-4550.16,-4550.0,-0.16,349.98,-4900.139999999999,14838.7,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:15:00,2021-05-17 13:20:00,14830.9,14848.25,2021-05-17 13:20:00,2021-05-17 13:25:00,14851.5,14843.75
NIFTY,2021-05-17 13:30:52.917579,-4175.16,-4175.0,-0.16,349.98,-4525.139999999999,14852.85,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:20:00,2021-05-17 13:25:00,14851.5,14843.75,2021-05-17 13:25:00,2021-05-17 13:30:00,14841.3,14838.7
NIFTY,2021-05-17 13:32:33.248988,-4250.16,-4250.0,-0.16,349.98,-4600.139999999999,14851.05,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:20:00,2021-05-17 13:25:00,14851.5,14843.75,2021-05-17 13:25:00,2021-05-17 13:30:00,14841.3,14838.7
NIFTY,2021-05-17 13:34:13.563357,-4500.16,-4500.0,-0.16,349.98,-4850.139999999999,14852.7,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:20:00,2021-05-17 13:25:00,14851.5,14843.75,2021-05-17 13:25:00,2021-05-17 13:30:00,14841.3,14838.7
NIFTY,2021-05-17 13:35:53.859858,-4150.16,-4150.0,-0.16,349.98,-4500.139999999999,14852.25,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:25:00,2021-05-17 13:30:00,14841.3,14838.7,2021-05-17 13:30:00,2021-05-17 13:35:00,14852.85,14852.7
NIFTY,2021-05-17 13:37:34.182141,-4000.16,-4000.0,-0.16,349.98,-4350.139999999999,14851.3,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:25:00,2021-05-17 13:30:00,14841.3,14838.7,2021-05-17 13:30:00,2021-05-17 13:35:00,14852.85,14852.7
NIFTY,2021-05-17 13:39:14.498458,-3900.16,-3900.0,-0.16,349.98,-4250.139999999999,14858.7,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:25:00,2021-05-17 13:30:00,14841.3,14838.7,2021-05-17 13:30:00,2021-05-17 13:35:00,14852.85,14852.7
NIFTY,2021-05-17 13:40:54.803102,-3800.16,-3800.0,-0.16,349.98,-4150.139999999999,14861.15,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:30:00,2021-05-17 13:35:00,14852.85,14852.7,2021-05-17 13:35:00,2021-05-17 13:40:00,14852.25,14858.7
NIFTY,2021-05-17 13:42:35.118255,-3875.16,-3875.0,-0.16,349.98,-4225.139999999999,14861.5,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:30:00,2021-05-17 13:35:00,14852.85,14852.7,2021-05-17 13:35:00,2021-05-17 13:40:00,14852.25,14858.7
NIFTY,2021-05-17 13:44:15.443109,-3575.16,-3575.0,-0.16,349.98,-3925.14,14865.35,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:30:00,2021-05-17 13:35:00,14852.85,14852.7,2021-05-17 13:35:00,2021-05-17 13:40:00,14852.25,14858.7
NIFTY,2021-05-17 13:45:55.773497,-3600.16,-3600.0,-0.16,349.98,-3950.14,14863.4,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:35:00,2021-05-17 13:40:00,14852.25,14858.7,2021-05-17 13:40:00,2021-05-17 13:45:00,14861.15,14865.35
NIFTY,2021-05-17 13:47:36.094813,-3500.16,-3500.0,-0.16,349.98,-3850.14,14862.45,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:35:00,2021-05-17 13:40:00,14852.25,14858.7,2021-05-17 13:40:00,2021-05-17 13:45:00,14861.15,14865.35
NIFTY,2021-05-17 13:49:16.417642,-3075.16,-3075.0,-0.16,349.98,-3425.14,14861.6,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:35:00,2021-05-17 13:40:00,14852.25,14858.7,2021-05-17 13:40:00,2021-05-17 13:45:00,14861.15,14865.35
NIFTY,2021-05-17 13:50:56.745923,-3950.16,-3950.0,-0.16,349.98,-4300.139999999999,14866.5,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:40:00,2021-05-17 13:45:00,14861.15,14865.35,2021-05-17 13:45:00,2021-05-17 13:50:00,14863.4,14861.6
NIFTY,2021-05-17 13:52:37.079462,-3650.16,-3650.0,-0.16,349.98,-4000.14,14870.4,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:40:00,2021-05-17 13:45:00,14861.15,14865.35,2021-05-17 13:45:00,2021-05-17 13:50:00,14863.4,14861.6
NIFTY,2021-05-17 13:54:17.411597,-4100.16,-4100.0,-0.16,349.98,-4450.139999999999,14869.8,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:40:00,2021-05-17 13:45:00,14861.15,14865.35,2021-05-17 13:45:00,2021-05-17 13:50:00,14863.4,14861.6
NIFTY,2021-05-17 13:55:57.733743,-4000.16,-4000.0,-0.16,349.98,-4350.139999999999,14869.9,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:45:00,2021-05-17 13:50:00,14863.4,14861.6,2021-05-17 13:50:00,2021-05-17 13:55:00,14866.5,14869.8
NIFTY,2021-05-17 13:57:38.058310,-3750.16,-3750.0,-0.16,349.98,-4100.139999999999,14872.6,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:45:00,2021-05-17 13:50:00,14863.4,14861.6,2021-05-17 13:50:00,2021-05-17 13:55:00,14866.5,14869.8
NIFTY,2021-05-17 13:59:18.387069,-3750.16,-3750.0,-0.16,349.98,-4100.139999999999,14869.5,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:45:00,2021-05-17 13:50:00,14863.4,14861.6,2021-05-17 13:50:00,2021-05-17 13:55:00,14866.5,14869.8
NIFTY,2021-05-17 14:00:58.709943,-3600.16,-3600.0,-0.16,349.98,-3950.14,14872.35,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:50:00,2021-05-17 13:55:00,14866.5,14869.8,2021-05-17 13:55:00,2021-05-17 14:00:00,14869.9,14869.5
NIFTY,2021-05-17 14:02:39.031242,-3875.16,-3875.0,-0.16,349.98,-4225.139999999999,14872.35,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:50:00,2021-05-17 13:55:00,14866.5,14869.8,2021-05-17 13:55:00,2021-05-17 14:00:00,14869.9,14869.5
NIFTY,2021-05-17 14:04:19.335061,-5925.16,-5925.0,-0.16,349.98,-6275.139999999999,14882.8,2021-05-20 15:30:00,straddle,14850.0,,14849.3,True,False,False,2021-05-17 13:50:00,2021-05-17 13:55:00,14866.5,14869.8,2021-05-17 13:55:00,2021-05-17 14:00:00,14869.9,14869.5
