brokerage_pnl,candle_5_0_close,candle_5_0_open,candle_5_5_close,candle_5_5_open,current_datetime,current_ltp,current_pnl,current_position,expiry_datetime,is_closed,is_hedged,max_pnl,position_entry_ltp,straddle_strike,strangle_strike_low,strategy_pnl,trailing_pnl,underlying_name
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:10:53.125774,18296.45,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:10:53.952378,18296.6,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:10:54.766126,18296.55,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:10:55.585311,18296.55,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:10:56.381742,18296.1,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:10:57.205297,18296.3,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:10:58.020602,18296.3,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:10:58.898925,18296.3,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:10:59.731673,18295.65,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:00.551792,18295.5,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:01.376016,18296.1,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:02.190166,18296.8,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:03.006961,18296.95,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:03.829357,18299.05,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:04.633542,18299.05,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:05.457894,18298.6,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:06.278695,18299.9,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:07.098573,18298.65,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:07.920592,18298.65,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:08.742978,18299.8,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:09.564471,18298.05,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:10.392663,18297.95,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:11.381410,18297.85,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:12.208871,18298.05,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:13.083583,18298.05,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:13.901641,18298.05,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:14.729187,18298.1,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:15.552174,18298.15,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:16.385601,18297.75,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:17.212639,18298.0,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:18.029977,18296.9,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:18.848995,18296.9,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:19.683049,18297.65,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:20.504658,18297.55,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:21.324282,18297.45,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:22.160914,18297.35,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:22.978854,18297.6,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:23.806080,18297.6,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:24.615547,18297.35,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:25.436907,18297.4,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:26.263798,18297.6,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:27.089589,18297.75,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:27.910770,18297.75,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:28.729614,18297.8,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:29.546936,18297.8,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:30.385038,18297.6,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:31.212744,18298.15,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:32.037386,18297.8,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:32.866775,18297.55,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:33.691328,18297.55,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:34.522247,18296.65,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:35.339586,18297.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:36.164283,18298.25,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:36.974857,18298.5,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:37.795625,18298.5,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:38.620161,18297.7,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:39.445960,18297.45,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:40.277270,18297.55,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:41.109319,18298.1,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:41.937276,18298.05,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:42.819135,18297.75,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:43.665022,18297.75,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:44.495895,18297.7,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:45.576094,18297.65,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:46.403201,18297.55,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:47.217308,18297.3,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:48.031609,18296.95,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:48.845895,18296.45,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:49.678633,18296.45,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:50.496209,18295.75,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:51.309422,18296.5,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:52.124643,18295.95,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:52.945381,18295.95,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:53.768386,18296.35,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:54.603416,18296.3,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:55.423003,18296.0,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:56.257744,18298.9,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:57.073310,18297.8,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:57.914031,18297.45,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:58.762419,18297.45,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:11:59.579532,18298.2,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
0.0,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:00.392718,18297.85,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
-0.2,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:02.321995,18297.5,-2.7,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,-2.5,-2.7,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:04.202600,18297.2,-20.4,straddle,2022-01-20 15:30:00,0.0,1.0,0.0,18297.5,18300.0,,-20.0,-20.4,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:05.222847,18296.65,-7.9,straddle,2022-01-20 15:30:00,0.0,1.0,0.0,18297.5,18300.0,,-7.5,-7.9,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:06.239654,18296.0,-10.4,straddle,2022-01-20 15:30:00,0.0,1.0,0.0,18297.5,18300.0,,-10.0,-10.4,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:07.270787,18295.3,2.1,straddle,2022-01-20 15:30:00,0.0,1.0,2.1,18297.5,18300.0,,-10.0,0.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:08.341778,18295.5,-2.9,straddle,2022-01-20 15:30:00,0.0,1.0,2.1,18297.5,18300.0,,-2.5,-5.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:09.356995,18295.3,-0.4,straddle,2022-01-20 15:30:00,0.0,1.0,2.1,18297.5,18300.0,,-10.0,-2.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:10.382001,18295.2,7.1,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,7.5,0.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:11.414148,18295.65,-17.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-5.0,-25.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:12.469618,18294.4,4.6,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-0.0,-2.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:13.473737,18295.25,-2.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-2.5,-10.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:14.490159,18295.55,-15.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-15.0,-22.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:15.504771,18295.55,-12.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-12.5,-20.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:16.517900,18296.0,-5.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-5.0,-12.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:17.538703,18295.9,-15.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-15.0,-22.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:18.610573,18294.8,-12.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-12.5,-20.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:19.627788,18294.8,-17.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-17.5,-25.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:20.645344,18295.75,-2.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-2.5,-10.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:21.688696,18294.15,-7.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-17.5,-15.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:22.704497,18294.15,-30.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-30.0,-37.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:23.733102,18295.05,-35.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-35.0,-42.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:24.765298,18295.5,-32.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-42.5,-40.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:25.774552,18295.5,-37.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-37.5,-45.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:26.812616,18295.0,-22.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-27.5,-30.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:27.851917,18294.65,-25.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-25.0,-32.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:28.873390,18294.4,-0.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,0.0,-7.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:29.888488,18294.4,-15.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-15.0,-22.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:30.910844,18294.9,-27.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-27.5,-35.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:31.975330,18294.0,-7.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-7.5,-15.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:32.987984,18293.85,4.6,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,5.0,-2.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:33.994451,18293.45,-22.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-22.5,-30.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:35.004312,18293.5,2.1,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,2.5,-5.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:36.003068,18293.5,2.1,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,2.5,-5.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:37.003570,18293.75,-15.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-17.5,-22.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:38.003153,18293.0,-5.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-5.0,-12.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:39.034831,18293.6,-17.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-17.5,-25.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:40.213417,18293.9,-5.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-7.5,-12.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:41.375162,18292.75,-0.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-0.0,-7.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:42.396604,18293.05,-7.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-12.5,-15.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:43.400306,18292.75,-7.9,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-2.5,-15.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:44.399655,18292.8,-0.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,0.0,-7.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:45.436336,18293.0,2.1,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-5.0,-5.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:46.513502,18292.9,-0.4,straddle,2022-01-20 15:30:00,0.0,1.0,7.1,18297.5,18300.0,,-0.0,-7.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:47.525609,18292.65,9.6,straddle,2022-01-20 15:30:00,0.0,1.0,9.6,18297.5,18300.0,,10.0,0.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:48.533593,18293.0,-7.9,straddle,2022-01-20 15:30:00,0.0,1.0,9.6,18297.5,18300.0,,-7.5,-17.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:49.545304,18293.2,4.6,straddle,2022-01-20 15:30:00,0.0,1.0,9.6,18297.5,18300.0,,5.0,-5.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:50.566389,18293.05,17.1,straddle,2022-01-20 15:30:00,0.0,1.0,17.1,18297.5,18300.0,,17.5,0.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:51.575791,18293.95,9.6,straddle,2022-01-20 15:30:00,0.0,1.0,17.1,18297.5,18300.0,,10.0,-7.500000000000002,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:52.581579,18293.95,19.6,straddle,2022-01-20 15:30:00,0.0,1.0,19.6,18297.5,18300.0,,20.0,0.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:53.585759,18293.15,4.6,straddle,2022-01-20 15:30:00,0.0,1.0,19.6,18297.5,18300.0,,5.0,-15.000000000000002,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:54.596087,18292.6,12.1,straddle,2022-01-20 15:30:00,0.0,1.0,19.6,18297.5,18300.0,,12.5,-7.500000000000002,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:55.612742,18293.25,7.1,straddle,2022-01-20 15:30:00,0.0,1.0,19.6,18297.5,18300.0,,2.5,-12.500000000000002,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:56.631605,18293.15,7.1,straddle,2022-01-20 15:30:00,0.0,1.0,19.6,18297.5,18300.0,,7.5,-12.500000000000002,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:57.650969,18293.1,7.1,straddle,2022-01-20 15:30:00,0.0,1.0,19.6,18297.5,18300.0,,7.5,-12.500000000000002,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:58.664328,18294.35,-12.9,straddle,2022-01-20 15:30:00,0.0,1.0,19.6,18297.5,18300.0,,-12.5,-32.5,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:12:59.828259,18293.3,-20.4,straddle,2022-01-20 15:30:00,0.0,1.0,19.6,18297.5,18300.0,,-5.0,-40.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:13:00.835075,18294.1,7.1,straddle,2022-01-20 15:30:00,0.0,1.0,19.6,18297.5,18300.0,,7.5,-12.500000000000002,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:13:01.844954,18294.1,24.6,straddle,2022-01-20 15:30:00,0.0,1.0,24.6,18297.5,18300.0,,25.0,0.0,NIFTY
-0.4,18298.25,18302.1,18302.55,18302.6,2022-01-17 12:13:02.844416,18293.25,22.1,straddle,2022-01-20 15:30:00,0.0,1.0,24.6,18297.5,18300.0,,22.5,-2.5,NIFTY
